Date,Ryanair,Lufthansa,Southwest,American Airlines
2023-07-31,-0.10410457259015893,-0.0525696304089216,-0.08775335926927652,-0.09747117865558919
2023-08-31,-0.014274335070444955,-0.08372196922017516,-0.05722504001004647,-0.10288065218369358
2023-09-30,0.028165189426545445,-0.04113141553354016,-0.0896992409726195,-0.08162680920018461
2023-10-31,-0.07584977005584892,-0.09819085790319027,-0.1568158566591361,-0.10760663028698536
2023-11-30,0.2588255700645239,0.11917932094443362,0.061068100678414616,0.02561900300615294
2023-12-31,0.08383700037127717,-0.03570793517806892,0.09214835019993628,0.06116090832713672
2024-01-31,-0.006426281048693028,-0.05317209353311003,0.01907663840671492,0.01976657619144606
2024-02-29,-0.01691523960809227,-0.12399732405853803,0.09481659923872443,0.050176816128518986
2024-03-31,0.022073432645380642,-0.018080509155224744,-0.17473455429209883,-0.05206469300739325
2024-04-30,-0.022881112620158683,-0.036258806959121426,-0.06972445150400863,-0.07825464206413557
2024-05-31,-0.15492284261047717,-0.04751492385983025,-0.013325883987898912,-0.1967998870297405
2024-06-30,-0.07741882657329424,-0.14553858590219015,0.03798769476088748,-0.04945241661299138
2024-07-31,-0.14134536026865652,0.004090192832442163,-0.06969253051493329,-0.0722215450458229
2024-08-31,0.07746152534350759,-0.007312141101312175,0.05066191942897835,-0.024714449146998163
2024-09-30,0.002236962560889566,0.09733024672943436,0.010626378224780408,0.038183520075141475
2024-10-31,-0.010466218689136886,-0.023233915440256325,0.04195888633323819,0.20206755214625793
2024-11-30,-0.0622719313893928,-0.06138804425113564,0.0009066953397105504,0.02628085907890587
2024-12-31,0.014772153457863646,-0.0002624064484710864,0.06939993006865353,0.22540334336185996
2025-01-31,0.05617396468947322,-0.01244379142848362,-0.11357187114034817,-0.05627621358940682
2025-02-28,0.053650893879534034,0.11638061338478278,0.025638985196686837,-0.13764914153397134
2025-03-31,-0.06938703892932918,0.02713638544431618,0.14508996833561105,-0.2072636709401221
2025-04-30,0.137197795412348,-0.04912534888886655,-0.1597365403288764,-0.049247129698472225
2025-05-31,0.10019785047900931,0.1083329417434653,0.13232451285203006,0.08520984884757898
2025-06-30,-0.012376660789617633,-0.03058894603026663,-0.07217147311824534,-0.06625886251102853
2025-07-31,0.058097648191430595,0.02902985628953858,-0.06821396100048527,0.0023975638208335592
2025-08-31,0.00020445080637987445,0.035546439482347925,0.044625750389222896,0.14455410852399697
2025-09-30,-0.0779829340224415,-0.1293407620514201,-0.05997105253924018,-0.19463558943805215
2025-10-31,0.014842166140998092,0.030864685058768826,-0.07314124081156448,0.14546262825602985
2025-11-30,0.08960953978868313,0.08771811057305445,0.14754531247865832,0.06876893234934012
2025-12-31,0.05964964599502154,0.01696913395285571,0.19300130607939736,0.09162731702711469
2026-01-31,-0.029210793276648328,0.021311955325917342,0.13610713970060395,-0.14608303346543716
2026-02-28,-0.035382656357993314,0.05326612768044736,0.04528441965696062,-0.008624925380514736
2026-03-31,-0.09264411942440187,-0.15725394143451632,-0.18308488894557373,-0.1273381566297399
2026-04-30,-0.1587316168464752,-0.08561191921513056,-0.09491749228380963,-0.013916785485291738
2026-05-31,0.06069793546055702,0.16622598824767287,0.0811773892081038,0.19874316283002402
2026-06-30,0.012200378017593105,0.003986383885513534,0.08289993839201648,0.04282806764254887
