Date,Ryanair,Lufthansa,Southwest,American Airlines
2020-03-20,-0.10707230212030716,0.12426426548431946,-0.07646360962489873,-0.12483708428483142
2020-03-27,-0.0016182560997921591,-0.11485541570895241,0.03638233696918225,0.24997282203216287
2020-04-03,-0.0595835986714498,-0.10056944698620651,-0.1397444068511895,-0.31041328029846227
2020-04-10,0.04578220592499038,-0.004036388863538631,0.0731540659231742,0.21125085573035518
2020-04-17,-0.008487032014587559,-0.09073515390781606,-0.17515117505022781,-0.10551464467646021
2020-04-24,-0.03670920403510147,-0.12634453279871416,-0.04647770414655439,-0.09574545416659652
2020-05-01,0.028191125524754113,0.13833738590037037,-0.0012838257249038199,0.034133440566248896
2020-05-08,-0.035348712800649884,-0.08158549860773479,-0.10445444118471159,-0.08199786323287828
2020-05-15,-0.1232147957640527,-0.014723289968561204,-0.09986537474605317,-0.08591999633798952
2020-05-22,0.24836309044449312,0.041411674872989135,0.17742912455918813,0.040969861877566904
2020-05-29,0.09662106806961313,0.10728132335469187,0.08181420204617207,0.05240772390849524
2020-06-05,0.06162307036552517,0.139870159430745,0.14026079306454342,0.7213288218026044
2020-06-12,-0.06210017519092492,0.01098589230591096,-0.012718601032777888,-0.05173153615877801
2020-06-19,-0.01841350544515108,-0.04720784916861087,-0.0553540494055359,-0.06275996438904019
2020-06-26,-0.05126244584627615,-0.08700364605660615,-0.04633309369377492,-0.19761946165830313
2020-07-03,-0.01845295559715998,-0.04464607876915505,0.027385690125083295,-0.03050567620748934
2020-07-10,-0.0229771466394314,-0.051756105664504504,-0.043958959001277886,-0.06238145635238812
2020-07-17,0.05746036066550486,-0.002054386036654865,0.014931768006675172,-0.01497390394943332
2020-07-24,0.03887829029453982,-0.055772614405655174,-0.06954848436979844,-0.04083877619135157
2020-07-31,0.002319522871324642,-0.10818762877924293,-0.04157724467672086,-0.04096145595160128
2020-08-07,0.005361266662916586,0.04208993195461619,0.05286601707395544,0.14725723752844178
2020-08-14,-0.002164012713812724,0.07505821697211501,0.042241503710678474,0.016587439309887264
2020-08-21,0.015094972441583865,-0.007902996484375313,-0.013224703829929574,-0.09497944843309325
2020-08-28,0.0518590498808873,0.011917265279393519,0.08613611155630974,0.08496848420417513
2020-09-04,-0.009337618971809736,0.03332197175717144,0.03804892799412285,0.024575914784788933
2020-09-11,0.03915309302475867,-0.040870766330582176,0.013921717777617082,-0.023401537162311414
2020-09-18,0.01793078360063949,0.018911729004720268,0.029028190358459494,0.02496805801454771
2020-09-25,-0.0363186160390534,-0.17409404432212994,-0.0622117634634034,-0.06190415682974948
2020-10-02,-0.01661498893777913,-0.014862468503733517,0.029597670018294497,0.04262409781669496
2020-10-09,0.02467851771851981,0.09967456185422474,-0.013416379059363992,-0.023057402890909184
2020-10-16,-0.045612282440730456,-0.0604778995612929,-0.0031770336872020133,-0.05797888048912425
2020-10-23,0.08726484929336842,0.12942718540791154,0.08366457699775054,0.016523344890543412
2020-10-30,-0.04555530448014333,-0.07569852595107307,-0.019791227391368738,-0.048367164102789295
2020-11-06,0.01857521242983573,-0.06455486299887836,-0.061093827771850906,-0.05727889052493196
2020-11-13,0.14717674073097164,0.215650985008484,0.07515255531583209,0.046489572013495684
2020-11-20,0.03541148354985291,0.0353099912917163,0.045531691273144714,0.03139398180272601
2020-11-27,-0.04002848354786914,0.0424425133871944,0.025374602681467184,0.17281556436533818
2020-12-04,0.10306261714875298,-0.014220085397836035,-0.01963580269792775,0.07809043428935802
2020-12-11,-0.0711783664088309,-0.03939394161527343,-0.026292010385166042,0.04927429656305704
2020-12-18,0.0071933845631326765,-0.003792835276769324,-0.009273181616411552,-0.0442142717229389
2020-12-25,-0.007644222020414593,0.019886159219916766,0.007143055654303843,-0.04977214842936917
2021-01-01,0.0040183259830819384,0.08254085074732709,-0.007184722970330126,-0.007290885701743521
2021-01-08,-0.03999776066149907,-0.05109130005150886,-0.010328288784226203,-0.05884980277123042
2021-01-15,0.01986604345827714,0.020490339470303764,0.007942972491431277,0.05639329271322602
2021-01-22,-0.048652004550859496,-0.07228248433284579,-0.0037857971017480896,-0.015623689819989517
2021-01-29,-0.06127877859960251,0.10146618666520457,-0.03967981534918252,0.1184551735897158
2021-02-05,0.052933176631048795,-0.003724005600587388,0.09258578556548303,-0.04530228512967871
2021-02-12,-0.009096378228003799,-0.051538554040778006,0.01342498753666832,-0.007695531071975292
2021-02-19,0.00981672030535019,0.042308131921068415,0.03577904550295241,0.08879092208414086
2021-02-26,0.04709695259917768,0.13723231366207445,0.12519904596463538,0.14544551575961673
2021-03-05,-0.012729181508018605,-0.05203506323995155,-0.028894438860513683,-0.0314791162596767
2021-03-12,0.004255417864383659,-0.01149299737383469,0.0458136861810996,0.11639432985819353
2021-03-19,0.032147365797399186,-0.024629944319688235,0.007996341496809833,0.07613239822350804
2021-03-26,-0.004816149889377064,-0.0677168225443765,-0.01176996610562786,-0.09739909134524649
2021-04-02,0.0018137578955659261,-0.008387218877362823,-0.011241949035828203,0.029153120476949734
2021-04-09,-0.08144362233593738,-0.01506276601110268,0.007486217523659633,-0.040509367040155175
2021-04-16,-0.0316334700859805,-0.056067990847158966,-0.029966433738816134,-0.07787177914398624
2021-04-23,0.018384211077675405,-0.023380890933815124,-0.012518008357510158,-0.04049488140314317
2021-04-30,0.0685433808973619,0.03544737004859244,0.020076106840161145,0.028656970697366724
2021-05-07,0.010035962364969064,0.034263396159889936,-0.030140540653524894,0.0005909493125995091
2021-05-14,-0.01583673189256396,-0.02189117745086744,0.024259917701342615,0.03206215774926846
2021-05-21,0.0019808788804416277,-0.057889889335619005,-0.03116328232011123,0.011899514570036684
2021-05-28,-0.002011408431977779,0.03995458703709143,0.011189123080132424,0.06238191682409555
2021-06-04,-0.029858036109402963,-0.0022017039539499184,-0.053480173588493995,-0.0036569342694703355
2021-06-11,-0.006781130837151594,-0.0011663258225576012,-0.020886934522790557,-0.03583618189602733
2021-06-18,-0.010576609425198669,-0.0207089909010999,-0.02227295540378249,-0.033630774555725274
2021-06-25,-0.03630557960297398,-0.07368553661623967,-0.03901764539947472,-0.03056191809203246
2021-07-02,0.0001858137226558032,-0.01977977661098229,-0.033050864476317,-0.0500388187998827
2021-07-09,-0.033006223407260116,0.019661331394271286,-0.019235607791656117,-0.031421605156609855
2021-07-16,-0.04689919845752444,-0.022916049126273097,-0.045749221751897995,-0.04295555427937814
2021-07-23,0.006758034605480745,-0.007119627158727937,-0.003729340819098148,0.05169025945350292
2021-07-30,0.04699221183978797,-0.026814664211841754,0.00019651410049992268,-0.03493247900112362
2021-08-06,-0.002967799470731336,-0.026877867204256,-0.005428736078880503,0.022015957767931083
2021-08-13,-0.02295131829769237,-0.019994264586034483,-0.013207583740407758,-0.06323267277808897
2021-08-20,-0.02095871566761498,-0.07078088352038059,-0.05461086286843353,-0.06164729525681978
2021-08-27,0.01577584204441007,0.008033032217051428,0.05908217615913669,0.07773087678838642
2021-09-03,-0.008086005207398217,-0.0585852330865535,-0.04548030973479544,-0.047816603142181835
2021-09-10,-0.0081227961259831,-0.012981933624633069,-0.0027034456735853807,-0.0047386279841452605
2021-09-17,0.10033139532204849,0.02701062412486477,0.030374203669400912,0.04690034418295175
2021-09-24,-0.013220850396148287,0.05870320242046989,0.071739991080769,0.07906256029127712
2021-10-01,0.04918494729433709,0.021131781670505223,0.05047629925257424,0.034249350959150826
2021-10-08,-0.02259185527558938,-0.08142307514607916,-0.015783901689281676,-0.08085148463090142
2021-10-15,-0.0014716762454975996,0.024070506496746802,-0.08424839947145701,-0.02270888102361701
2021-10-22,-0.09568700922913498,-0.10708155695316224,-0.07065425994089147,-0.05798611454955349
2021-10-29,0.0337364120982615,0.0313160949051674,-0.020655588589107432,-0.010696193600074233
2021-11-05,0.07117229977627071,0.19252588681337035,0.0846863334069301,0.11644908635207907
2021-11-12,-0.0755122695042556,-0.051163261740416965,-0.06982177475114049,-0.06699412158777152
2021-11-19,-0.07534361171153892,-0.07971534517780621,-0.036063988204541486,-0.053004863162243177
2021-11-26,-0.03362706577084795,-0.08264849426282561,-0.01793511843200679,-0.0573601307556012
2021-12-03,0.018029545272780445,0.062266377815526464,-0.002894883686270777,-0.051432417001597175
2021-12-10,-0.03993914661522047,0.019954063353792684,-0.09041723494086806,0.04538526078922289
2021-12-17,0.022181530586399933,0.010586044971461095,-0.03564606990330965,-0.039463228817738116
2021-12-24,0.01845899400378781,0.03156029566897822,0.03296686437933416,0.05452953468279054
2021-12-31,-0.032487994958554034,-0.025878585063167314,0.014620440240963761,-0.024976164278407653
2022-01-07,0.15219453580527464,0.16207038587258837,0.07729471315577607,0.09220154037911865
2022-01-14,0.019153802450097124,0.02779829663436073,0.0133957552477465,-0.0379433778563103
2022-01-21,0.01931080906341276,0.010962880515575812,0.003342760833969338,-0.06162950592595917
2022-01-28,-0.029660331246545435,-0.024789650094614868,-0.017855474429491425,-0.048201195267150276
2022-02-04,0.059311712166586705,-0.007986869662538476,0.0015073456229508508,0.03629346349541751
2022-02-11,0.036895740247724795,0.1207971511780277,0.06102655299209392,0.08871226226801587
2022-02-18,-0.09599797532152476,0.014464340659723018,0.025673381728004152,0.03055428117340897
2022-02-25,-0.0589225611895795,-0.05441795381887182,-0.026495958033048272,-0.03117095278374915
2022-03-04,-0.1708183689289866,-0.18251915745454672,-0.08608220708413272,-0.15165405813014676
2022-03-11,-0.01463118675365116,0.18198203746730413,0.017958204439798342,-0.010293567747942545
2022-03-18,0.022441750508569225,0.008317254399407892,0.012994298422223993,0.1331635158023925
2022-03-25,-0.057579094636794115,-0.012445311911190027,0.008453419100604709,-0.002388821659191631
2022-04-01,0.06326448853315281,0.018480529055712847,0.033858488293558864,0.07169409607881105
2022-04-08,0.0014926735298042004,-0.03575373967087958,-0.08905425278420365,-0.07779401881922898
2022-04-15,0.11571561588792256,0.056105086174887187,0.15517081988237968,0.16658818243263018
2022-04-22,-0.02224656958761606,0.03055914559575612,0.02942784442220514,0.08960842950039094
2022-04-29,-0.008859962226197116,0.02332104886060249,0.029963030416912062,-0.03713313157028242
2022-05-06,-0.019222126450669452,-0.031752963376592946,-0.010763329703186497,-0.04746815285106787
2022-05-13,-0.004666459539517831,0.022527230637143902,-0.04374772913536973,-0.04650902894646103
2022-05-20,0.06502892726818277,0.0234939033416377,0.022541707093576835,0.01115023744739696
2022-05-27,-0.010877164841650577,-0.06161129840285695,0.008013253533495579,0.04916234624047533
2022-06-03,-0.044786775246506316,-0.03266344203433569,-0.03084227244633475,-0.09339802629859095
2022-06-10,-0.05559556769689655,-0.026269373924096562,-0.03384956155095742,-0.04254655090722814
2022-06-17,-0.012234371498623942,0.04245246381481893,-0.05441551175892245,-0.06238526662422472
2022-06-24,-0.008002354475788787,-0.06597166799708509,-0.0055265094927863245,0.009723204375938321
2022-07-01,-0.0629428437352465,-0.044956729878293356,-0.004414176390012514,-0.033305757758421706
2022-07-08,-0.03130236258602204,0.022862990947446704,-0.020174552368735554,0.04461788380993159
2022-07-15,0.026685006448432746,0.06531340514859019,0.08776287297362284,0.045079628900018376
2022-07-22,0.0029123010656391113,-0.03952805936133097,-0.008814502699045157,-0.08008520027149779
2022-07-29,-0.013969816826475467,-0.05018920300603891,-0.0952572376189893,-0.040380463010122325
2022-08-05,0.010091139319343467,0.11851451389934087,0.014493181871708005,0.07152015317425775
2022-08-12,-0.01647707943176413,-0.0530755320616525,-0.01581005945375913,0.0020415355788652167
2022-08-19,-0.03327980914318962,-0.03543860041661062,-0.02796856821317939,-0.05874767828350469
2022-08-26,0.012395201945139656,-0.028128433897902316,0.031157842095513977,0.010051689072620329
2022-09-02,0.07587457567550704,0.04947145987762802,0.011826236434616999,-0.02170908595660781
2022-09-09,-0.016127440760324463,0.021764087548920008,0.007900255264573497,0.05591324129143982
2022-09-16,-0.03633630010385014,0.01271680281482801,-0.04716160090292709,0.01669644457277275
2022-09-23,-0.03452003112715629,-0.018433248001000435,-0.030669175717355945,-0.06550251469161894
2022-09-30,-0.03614284527943867,0.07214028222184865,-0.008616417898332784,0.015214039803374435
2022-10-07,-0.01490001786486883,0.008078359592844198,0.018326911163875748,-0.0034433194161858083
2022-10-14,0.04926351494917547,0.08557295441865131,0.043474166023251715,0.09190273768952639
2022-10-21,0.002478411617211407,-0.033310620344953135,-0.03697781221813745,-0.0015893975906193791
2022-10-28,0.03065776597370684,-0.001620887583679398,0.05504176184930998,-0.018367926724962125
2022-11-04,0.05099117049000401,0.07437007222544423,0.05691628858325937,0.041312129998962166
2022-11-11,0.07324493610365557,-0.026292776803421125,-0.02445817021858865,-0.004406841469040357
2022-11-18,-0.04681248368494584,0.007728218394483122,0.00039258604961445176,-0.04886989043198464
2022-11-25,0.02968437628835785,0.01616077375857916,0.013798222444128205,0.016700633170659396
2022-12-02,-0.004206781297800832,0.011277083013760736,0.0021925928377546366,-0.047872737548746436
2022-12-09,0.032184078327183174,0.031011534328764134,-0.01004812418380252,0.002229387507870717
2022-12-16,0.016216274824531918,0.061147664959736336,0.0016412954569844374,-0.03236808942148306
2022-12-23,-0.008252119611749986,0.011299547845817548,-0.029963141445200847,-0.005849178892415652
2022-12-30,-0.022509689705842773,-0.04032932741447748,-0.06567088126814369,0.0021704976821973476
2023-01-06,0.1484455977629997,0.05712755370992362,0.027400962314390265,0.10030401124680499
2023-01-13,0.03770901096612023,0.02605508988219518,0.03318242695288709,0.17357917439920145
2023-01-20,0.01872451516048057,0.10022889692404091,0.008514042954065215,-0.0333315119673403
2023-01-27,-0.0029821468492552405,-0.00638912832292271,-0.04678256674704451,-0.019148356067629102
2023-02-03,-0.025390720667712974,-0.001125150837437916,-0.013159257857877193,0.01971561693858903
2023-02-10,-0.004273793722574859,-0.039167382847350996,-0.037842835516262996,-0.03235284017074336
2023-02-17,0.012634873876341324,0.03744555790663262,0.025632014643848233,0.0076936074864049075
2023-02-24,-0.009014334287702375,0.019231422035301815,-0.023888417486321534,-0.022165850055754777
2023-03-03,0.05125443695201648,0.05375436251798904,-0.0008713660050341243,0.03237130041099889
2023-03-10,-0.02224230019781348,0.06614980405244952,0.009380241199337669,-0.009518884854729182
2023-03-17,-0.04678056728386182,-0.11516368375740127,-0.09786884100461568,-0.10998668526658562
2023-03-24,0.006978093646929917,-0.02860272870599967,-0.02719681383777639,-0.032474661441340036
2023-03-31,0.017745955452056483,0.06050216299273692,0.06337860176144638,0.04024022447047737
2023-04-07,-0.0020315517736990696,0.002408398631030928,-0.02815084978967708,-0.0491254956314201
2023-04-14,-0.01347843467557397,-0.08230882506311621,-0.005413933213077149,-0.09502707092598539
2023-04-21,0.014688553234945778,0.025285963934554512,0.016152162379085344,0.04868924884385828
2023-04-28,5.938239904534903e-05,-0.00982893457765388,-0.0665534105998713,0.009210904736826508
2023-05-05,0.006086705826427674,-0.04660352371593146,-0.012829118463349887,0.024831950234522115
2023-05-12,0.04182720598596068,-0.0015148625879433109,-0.031784719588393684,0.013757009093099959
2023-05-19,-0.00466041823474983,0.0309260781821592,0.013224833186857854,0.04059703055836028
2023-05-26,0.0588068371992454,-0.04178713290174918,0.0025534069993862207,-0.034927184411071344
2023-06-02,-0.014347289087681458,-0.009507200495407764,-0.004125232190581807,0.01794636615671985
2023-06-09,0.0010123048698076342,-0.016642261880204456,0.014440082415861033,0.04322402239807288
2023-06-16,-0.021663132158617593,-0.0011500376503505993,0.09279194922771428,0.03268773238194944
2023-06-23,-0.015859933756896316,-0.007255031538659029,0.009783165073966149,0.0005429221232594594
2023-06-30,0.03308449292196958,-0.00522988507004607,0.043728556478393577,0.07985231589436714
2023-07-07,-0.013579330236506704,-0.027040544647265907,0.04966695838247026,0.03441019507560661
2023-07-14,0.00575394726993439,-0.04915629088135842,-0.05692483548527916,-0.03564763537601989
2023-07-21,-0.03865036402508604,-0.000265956510782539,0.017614681758874262,-0.04655408142396056
2023-07-28,-0.07410417204307762,0.009996873282336782,-0.10541801858454203,-0.04628139413546817
2023-08-04,0.026019043166372713,-0.02743716004290786,-0.0060434247680004605,-0.033841278428466515
2023-08-11,-0.012625357551131922,0.02283033349096697,0.032758434063852704,-0.008873078789143007
2023-08-18,0.00986334033217473,-0.011460629666490085,-0.024860962160567546,-0.017844373035528882
2023-08-25,-0.01454830862640899,-0.050914947921214315,-0.03716552959489983,-0.038823642062460806
2023-09-01,-0.020884575504702907,-0.008927888405314333,-0.01857490048349386,-0.018122494315093274
2023-09-08,-0.007391885921028241,-0.006296888474205842,-0.0418315780519507,-0.034778139157371935
2023-09-15,0.036486179458774415,0.003591429499807064,0.0070266678109113245,-0.046316926324031726
2023-09-22,0.03772055455486456,0.03532955156515161,-0.025967648587249204,-0.0015342122439032657
2023-09-29,-0.02281799074366153,-0.06991051299242146,-0.027528085627273158,0.0004329956914896904
2023-10-06,0.002946363149093356,-0.018491540128552808,-0.004399623460535906,-0.008672328676365915
2023-10-13,-0.06980759916463397,-0.043918332469311205,-0.06762102092608946,-0.08597952312430968
2023-10-20,0.0004609580214867126,-0.04355806591577882,-0.02217453347084819,-0.030664629583432412
2023-10-27,0.022596639225521464,0.036741933069577626,-0.05157872309725653,0.010840354651395878
2023-11-03,-0.0011068922587340602,0.06448084583566982,0.002352133098401543,0.03854439193571846
2023-11-10,0.12237773936304164,-0.009338041965811561,-0.03584039206227285,-0.028080507634362206
2023-11-17,0.053659673720625634,0.03569624223277357,0.0488711807861435,0.019152943746375994
